,0,1,2,3,4,5,6,7
4188,No tiene datos,No tiene datos,Tom O'Dwyer,Tom O'Dwyer,No tiene datos,67,A Summer in Avignon,tt10816064
4189,5.8,No tiene datos,Santosh Biswal,"Rakesh Deo, Jaya Biswas, Ushashree",No tiene argumento,No tiene datos,Love Promise,tt10820724
4190,8.8,No tiene datos,Raja Narzary,Pankaj Lahary,ONNAI- A Story of Love and Sacrifice is Bodo feature film made in the year 2018 under the banner of RB film Productions and directed by Raja Narzary. This is a story of two families where the identical looking brothers fall in love with Jirina and Aisha and the sacrifice they give to keep the loved ones happy.,199,Onnai: A story of Love and Sacrifice,tt10820954
4191,No tiene datos,No tiene datos,Narsing Hunje,Narsing Hunje,No tiene datos,No tiene datos,Bindhass Jeevan,tt10827342
4192,No tiene datos,No tiene datos,Lucas Marques,Lucas Marques,"In the beginning of the 20th Century, Antônia must keep the secrets of her family from her daughters, especially when people from her past come to the family farm after the death of Antônia's mother and she becomes the matriarch.",96,Janelas,tt10845376
4193,5.6,No tiene datos,Hossein Mahkam,Hossein Mahkam,"Around year 1949 in Uremia,Iran A police agent through a surprising visit starts questioning his old mate,an Armenian priest,of a fugitive writer named Anderanik.",90,Anderanik,tt10846014
4194,6.2,No tiene datos,Taneem Rahman Angshu,Taneem Rahman Angshu,"The film revolves around a couple, Maria and Shimanto and their desire of having their dream house. But things soon start to get strange for them since the house is said to be cursed. The owners of the house, Mr. and Mrs. D'Souza adds more to the horror by being worshipers of black magic.",158,Shopner Ghor,tt10858032
4195,No tiene datos,No tiene datos,Dev Pandey,"Rohit Singh Matru, Awdhesh Mishra, Ritu Pandey",No tiene argumento,130,Naagdev,tt10883252
4196,No tiene datos,No tiene datos,Dheeraj Thakur,Amrapali DubeyMahi KhanNeelu Singh,No tiene datos,135,Love Ke Liye Kuchh Bhi Karega,tt10883182
4197,No tiene datos,No tiene datos,Praveen Kumar Guduri,"Nidhi Jha, Pradeep Pandey, Sushil Singh",No tiene argumento,124,Shiv Mandir Wahi Banayenge,tt10883136
4198,5.2,No tiene datos,Venci Kostov,"Ignacio Campón, Miguel Casanova, Enrique De Tomás",5 French/Spanish short films with gay or gender themes. On the Roof (2015) (original: En la azotea) Son (2012) (original: El hijo) Inside (2014) (original: Dentro) Tomboy (2007) (original: Même pas mort) Paradigma (2016),76,Through a Boy's Eyes,tt10887516
4199,No tiene datos,No tiene datos,Mithilesh Avinash,Seema SinghVipin Singh,No tiene datos,122,Lajjo,tt10883304
4200,No tiene datos,No tiene datos,Satish Jain,Khesari Lal Yadav,No tiene datos,152,Baadal,tt10883328
4201,No tiene datos,No tiene datos,Cinthya Glezer,Cinthya Glezer,No tiene argumento,86,La venganza de Ambar,tt10884322
4202,No tiene datos,No tiene datos,Dinesh Yadav,Yash Kumarr,No tiene argumento,162,Naagraj,tt10883290
4203,No tiene datos,No tiene datos,Avinash Tripathi,Samar Singh,No tiene datos,153,Ishq To Pagalpanti Hai,tt10883192
4204,No tiene datos,No tiene datos,Prakash Anand,Gaurav JhaBaleshwar Singh,No tiene datos,139,Rani Hum Ho Gaili Tohar,tt10883284
4205,No tiene datos,No tiene datos,Ritesh Thakur,"Poonam Dubey, Aditya Ojha, Neha Shree",No tiene argumento,122,Chana Jor Garam,tt10888716
4206,4.7,No tiene datos,Dorothy Allen-Pickard,"Paul Frankl, Thea Gajic, Sarmad Masud","A compilation of short films that peek behind the curtain and get inside the lives of the people of London. Explore the diversity of this great city through drama, comedy, animation and documentary.",66,London Calling: Brit Shorts,tt10887538
4207,No tiene datos,No tiene datos,Saurabh Suman,Gaurav JhaNidhi JhaGlory Mohanta,No tiene datos,130,Gangstar Dulhania,tt10888616
4208,No tiene datos,No tiene datos,Sanjay Srivastava,Haseen KhanAnjana Singh,No tiene datos,162,Maai Ke Biruwa,tt10888700
4209,No tiene datos,No tiene datos,Nand Kishor Mahto,Rani ChatterjeeSunil SagarRupa Shedgulkar,No tiene datos,139,Sakhi Ke Biyah,tt10888658
4210,No tiene datos,No tiene datos,Rakesh Bhardwaj,Tanushree ChatterjeeNisha DubeyYash Kumarr,No tiene datos,147,Rudra,tt10888966
4211,5.4,No tiene datos,Annie Johnson,Annie Johnson,"""Roots of Good Men"" is a story about life, love, letting go, and living. A single mistake can change a man's life - Or possibly end it.",120,Roots of Good Men,tt10886732
4212,No tiene datos,No tiene datos,Deepak Joul,"Sonalika Prasad, Pawan Singh, Tanya",No tiene argumento,125,Shapath,tt10888628
4213,No tiene datos,No tiene datos,Suraj Shah,"Khesari Lal Yadav, Kajal Raghwani, Anand Mohan",No tiene argumento,160,Deewanapan,tt10888746
4214,No tiene datos,No tiene datos,Sujeet Kumar Singh,"Amrita Acharya, Mani Bhattacharya, Pawan Singh",No tiene argumento,158,Wanted,tt10888642
4215,No tiene datos,No tiene datos,Ajay Kumar Jha,Tanushree Chatterjee,No tiene argumento,121,Shaadi Karke Phas Gaya Yaar,tt10888942
4216,No tiene datos,No tiene datos,Ramakant Prasad,Veeru Thakur,No tiene argumento,122,Pakistan Mein Jai Shree Ram,tt10888888
4217,No tiene datos,No tiene datos,Santram,Viraj BhattMonalisaSanjay Pandey,No tiene datos,145,Hitler,tt10888866
4218,No tiene datos,No tiene datos,Dinesh Kumar Banjara,"Poonam Dubey, Sanjay Pandey, Namit Tiwari",No tiene argumento,121,Hamar Mission Hamar Banaras,tt10888680
4219,No tiene datos,No tiene datos,Santosh Jain,"Priya Sharma, Akash Soni",No tiene argumento,158,Mil Gayli Chandaniya,tt10888692
4220,No tiene datos,No tiene datos,João Pedro Marnoto,No tiene datos,No tiene datos,64,La Grande Famille,tt10900060
4221,No tiene datos,No tiene datos,Florin Calin,"Flavius Iordaiche, Florin Calin","After Robert is murdered under mysterious circumstances, his friends are forced to face the truth and their past.",No tiene datos,Lacrimosa,tt10902206
4222,5.4,No tiene datos,Tuan Anh Kawaii,Kay Nguyen,No tiene argumento,98,Em Gái Mua,tt10915948
4223,No tiene datos,No tiene datos,Mathilda Ghezelkhoo,"Mathilda Ghezelkhoo, Mani Nouri",No tiene argumento,107,Prison Guards: Pets,tt10919518
4224,5.3,No tiene datos,Eun-Jeong Yu,Eun-Jeong Yu,"Hye-jung works in a factory on the outskirts of the city. All she wants is to live alone in peace. One night, however, she finds she has become a ghost. As a ghost, she goes back in time, day by day, and tries to keep out of harm's way.",90,Bamui muni yeolrinda,tt10923084
4225,No tiene datos,No tiene datos,Zara McDowell,"Aytl Jensen, Fanny Chevalier, Margot Maricot",No tiene argumento,No tiene datos,The note,tt10928090
4226,2.3,No tiene datos,David J. Buchanan,David J. Buchanan,Un hombre negro comienza un levantamiento después de que la policía mata a su hermano durante una parada de tráfico de rutina.,80,Black,tt8810748
4227,No tiene datos,No tiene datos,Jörg Andre,"Jörg Andre, Rainer Köhler",No tiene argumento,45,Kurzgeschichten,tt10954222
4228,No tiene datos,No tiene datos,Theron Madison,Theron Madison,Christian struggles with money and he starts committing crimes until he run into a producer that caught him in the act of robbing his house. He made a deal with him to work with him in-order for him to not turn him in to the police.,116,Theron Madison's Stymie,tt8442304
4229,6.3,No tiene datos,Anton Kolomeets,Anton Kolomeets,"When Savva's parents go on vacation, they leave their teenage son in the willing hands of his fortyish female tutor. The two share a mutual attraction and quickly develop a close, personal relationship, studying more anatomy than French.",85,Vash repetitor,tt10971116
4230,No tiene datos,No tiene datos,Jianjun Xing,Jianjun Xing,No tiene datos,No tiene datos,Wo shi hao ren,tt10980814
4231,No tiene datos,No tiene datos,Ugezu J. Ugezu,"Precious Okafor, Vera C. Uzokwe","A prince falls under pressure from his parents to find a solution after being married for 5 years without a child. He approaches a wise man who determines that her sister is to blame for her misfortune, however his wife is reluctant to approach the subject with her for very valid reasons.",198,Agony of a Sister,tt10980670
4232,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,120,Polar Lady Tied Up Beauty Wife Sono Six,tt10986808
4233,No tiene datos,No tiene datos,Alexis Piguel,"Jacques Alcelay, Gilbert Bouchard, Alix Bénézech",No tiene argumento,59,Puisque nous mourrons,tt10995016
4234,7.5,No tiene datos,Manjul Thakur,"Pradeep Pandey, Richa Dixit, Poonam Dubey",No tiene argumento,154,Mehandi Laga Ke Rakhna 2,tt11006968
4235,7.0,97,Santosh Mishra,"Amrapali Dubey, Awdhesh Mishra, Anshuman Rajpoot",No tiene argumento,166,Border,tt11007024
4236,No tiene datos,No tiene datos,Chandan Upadhyay,"Tanushree Chatterjee, Arvind Akela Kallu, Rohit Singh Matru",No tiene argumento,155,Awara Balam,tt11007004
4237,No tiene datos,No tiene datos,Ratan Raha,Nisha DubeyAyaz KhanRitesh Pandey,No tiene datos,121,Karam Yug,tt11006976
4238,8.3,No tiene datos,Premashu Singh,Priyanshu sah Artist,No tiene argumento,160,Balam Ji Love You,tt11011668
4239,6.5,No tiene datos,Umid Khamdamov,Umid Khamdamov,A teenage girl longs to move away from her village to live with her mother in the city.,87,Issiq non,tt11011540
4240,8.6,No tiene datos,Abhay Sinha,Aslam Sheikh,No tiene argumento,173,Maa Tujhhe Salaam,tt11011654
4241,No tiene datos,No tiene datos,Ajay Kumar Jha,Priti DhayaniPradeep Pandey,No tiene datos,161,Mai Re Hamara Uhe Laiki Chahi,tt11011660
4242,No tiene datos,No tiene datos,Manjul Thakur,Mani BhattacharyaRicha DixitDinesh Lal Yadav,No tiene datos,156,Ghoonghat Mein Ghotala,tt11011650
4243,4.9,No tiene datos,R.K. Vidhyadaran,"Imman Annachi, Priya Ashmitha, Devadarshini Chetan","Three elderly women, who are in desperate need of money, plan to rob a bank, the same place where they had previously lost their hard-earned money during a bank robbery!",152,Inba Twinkle Lilly,tt11011484
4244,No tiene datos,No tiene datos,Lal Babu Pandit,Prity BiswasKhesari Lal Yadav,No tiene datos,148,Raja Jani,tt11011644
4245,No tiene datos,No tiene datos,Sanjay Shrivastav,"Prity Biswas, Pawan Singh",No tiene argumento,135,Raja,tt11011904
4246,No tiene datos,No tiene datos,Marco Aurélio Giangiardi,"Marco Aurélio Giangiardi, Sidival Pinto Lopes","Karen is a beautiful and ambitious young woman who lives with her mother, stepfather and his son, Cao, in the outskirts of São Paulo. Starting her professional career, she is dazzled by the attention she receives at work, especially from her boss, Carlos. During this new phase, Karen begins to have strange dreams with strangers - a groom, a college student and a forme... Leer todo",90,Portal dos Sonhos,tt11016580
4247,6.1,No tiene datos,Dmitry Falkovich,Dmitry Falkovich,"A successful top manager of an investment company, Ivanov, is fleeing the harassment of security officials from Moscow to Kiev, a city without rules, and is trying to find a place for himself there. He discovers the opportunity for easy money, as everything around can be stolen. In Kiev, Ivanov, with his friend and business partner Spitsin, goes to night clubs, visits... Leer todo",75,Ivanov,tt11018792
4248,No tiene datos,No tiene datos,Zhou Guogang,Cui HuaiwenGuo MinghanXuanxuan Wu,No tiene datos,No tiene datos,A Mysterious Date,tt11020282
4249,No tiene datos,No tiene datos,Zhao Shubin,Cai CongjieTao KezhengZhao Shengkui,No tiene datos,No tiene datos,The Princess Dress,tt11020280
4250,No tiene datos,No tiene datos,Ronan Carr,Ronan Carr,"A stubborn and tiring middle-aged man, who has voices in his ear telling him what to do, is assigned to 'deal with' a much younger apparently troublesome man, but struggles to come to the right decision.",73,The Prince of Pies,tt11030836
4251,6.5,No tiene datos,Chang Hyung-yun,"Kim Il-woo, Chun Woo-hee",No tiene argumento,No tiene datos,"Ireesha, The Daughter of Elf-king",tt11052142
4252,No tiene datos,No tiene datos,Chinzorig Erdenebayar,Chinzorig Erdenebayar,"A couple moves into a village, hoping to be together all the time, but not knowing they would discover hidden personalities and grow distant from each other and eventually, they will have to decide whether stay together or get separated.",103,The Silent Souls,tt11056034
4253,5.2,No tiene datos,Soumik Chattopadhyay,Soumik Chattopadhyay,"Based on Tagore's works, Rebati is attracted to Neela's seductive charms, the outcome of which leads to an unlikely conclusion.",95,Laboratory,tt11058056
4254,7.5,No tiene datos,Boonsong Nakphoo,Boonsong Nakphoo,"During the location scouting of his latest film, a stubborn filmmaker experiences many things. He sees reality in the present, reality in the past, dream, what he expected things to be, and the mysterious dark side that he tries to hide and run away from it. Everything comes back and attacks him. In this film, Boonsong plays himself, his son plays him when he was a ch... Leer todo",115,Nane Kradod Kampaeng,tt11062030
4255,No tiene datos,No tiene datos,Sooraj Bolar,"Sooraj Bolar, Vismaya Vinayak","The story revolves around three Men namely Guru, Jolly and Dr.Ajay, who con people by creating fake schemes and Business prepositions to trap people and runaway with their money. But, one day they come across a girl named Samanvitha and they all become friends with her and plan to trap her Office Boss with a scheme, which spoils their relationship with Samanvitha. The... Leer todo",121,Pathis Gang,tt11064912
4256,6.0,No tiene datos,Juan Rodrigáñez,Juan Rodrigáñez,Una troupe circense llega a una localidad castellana y planta su carpa. Planean un espectáculo con cambios de estilo porque desean cambiar la percepción que la sociedad tiene de ellos.,76,Derechos del hombre,tt11069454
4257,No tiene datos,No tiene datos,Tsu-Ting Tshua,No tiene datos,No tiene datos,49,"Liu A, Sing A, and Bi Hong",tt11085980
4258,No tiene datos,No tiene datos,Fahim A. Khan,"Deepak Bhatia, Viraj Bhatt, Sanjay Pandey","the story of a man who is duped into working for a person who is the king of flesh trade.Sungni Pandey (Sanjay Pandey) is believed to be a good man by villagers but he is actually the king of flesh trade. Sungni's friend Rajendra, shows him a picture of Aarti (Priya Sharma) and offers to get her for him. Rajendra cons Aarti's father and bring her to Sungni. Aarti is d... Leer todo",121,Dil Ta Pagal Hola,tt11092190
4259,No tiene datos,No tiene datos,Rustam Ali Chisti,Pooja RaiRaju Rasiya,No tiene datos,130,Hamaar Raju Superstar,tt11092122
4260,No tiene datos,No tiene datos,Dinesh Yadav,Anara GuptaAyaz KhanSanjay Pandey,No tiene datos,153,Balamua Tohre Khatir,tt11092162
4261,No tiene datos,No tiene datos,Weidong Wu,Haiwei WangWeidong Wu,No tiene datos,92,Tianshui lai de guniang,tt11137848
4262,No tiene datos,No tiene datos,Weiguo Zhang,Dazhi BaoYaohua HouTong Jiang,No tiene datos,No tiene datos,Zong heng qian li zhi tie feng huang,tt11137830
4263,No tiene datos,No tiene datos,Sadanand Dalavi,Sadanand Dalavi,No tiene datos,No tiene datos,Pani Bani,tt11139448
4264,8.1,No tiene datos,Xiao Liu,He Wen,No tiene argumento,95,Zhuo qiu shao nu,tt11137840
4265,4.4,No tiene datos,Soheil Movaffagh,Hamzeh Salehi,The best restaurant in Tehran is yet to be announced. The two main contenders are a luxury Italian restaurant and a small family restaurant that offers traditional Iranian specialties. Are Houshan and his father manage to win this contest?,91,Pastarioni,tt11142622
4266,5.3,No tiene datos,Miguel Bou,Miguel Bou,"Lautaro is a businessman who lives in the upper-class world by using his ""lifehacks"". He discriminates and feels superior than most people. After a robbery in which he makes justice on his own, his life changes completely and he will have to face what he hates the most: the low class.",No tiene datos,El Camino De La Rata,tt11146514
4267,No tiene datos,No tiene datos,Rajesh Gorakha,Viraj BhattAnjana Dabas,No tiene datos,122,Jangal Raj,tt11149120
4268,No tiene datos,No tiene datos,Armandas Spookas,"Shlomo 'Mo' David Cohn, Nadia Flamenco, Rachael Hadassah",No tiene argumento,No tiene datos,K.C.,tt11147338
4269,5.6,No tiene datos,Piyali Shome,Piyali Shome,"It is the film based on the brutal truth of the incidents of child sexual harassment, molestation in India",62,Krishnobibor the Black Hole,tt11147962
4270,No tiene datos,No tiene datos,Sara Appelgren,"Sebastian Freeman, Sarah Laveh",A Narrative Story of Women Prisoners of World War II,125,For One of Us,tt11148860
4271,No tiene datos,No tiene datos,Sandeep Gupta,"Nisar Khan, Sanjay Mahanand, Priyanka Pandit",No tiene argumento,123,Tod De Dushman Ki Nali Ram Aur Ali,tt11149730
4272,No tiene datos,No tiene datos,Sushanta Kumar Rout,Anara GuptaYash KumarrAnjana Singh,No tiene datos,125,Shiva Banal Don,tt11149792
4273,No tiene datos,No tiene datos,Dinesh Yadav,Sanjay PandeyAnjana SinghManoj Tiger,No tiene datos,160,Khuddar,tt11149514
4274,No tiene datos,No tiene datos,Aanand .D. Ghathraj,Gaurav JhaMonalisaGunjan Pant,No tiene datos,155,Qahar,tt11150224
4275,No tiene datos,No tiene datos,Prabhat Verma,"Kritn Ajitesh, Ajit Kumar, Ajay Mehta",No tiene argumento,154,Bidhana Nach Nachabe,tt11149282
4276,No tiene datos,No tiene datos,Ram Yadav,Ramchandra Singh,No tiene argumento,158,Yeh Ishq Bada Bedardi Hai,tt11150406
4277,No tiene datos,No tiene datos,Manoj Narayan,Nisha Dubey,No tiene argumento,155,Nache Nagin Gali Gali,tt11150392
4278,No tiene datos,No tiene datos,Robbins Kumar Sinha,"Rahul Singh, Reshma Sheikh",No tiene argumento,129,Platform No. 2,tt11150414
4279,No tiene datos,No tiene datos,Premashu Singh,"Prem Chopra, Shipra Gaur, Sara Khan",No tiene argumento,151,Halfa Macha Ke Gail,tt11150446
4280,No tiene datos,No tiene datos,Suraj Kumar Sharma,Umesh Singh,No tiene datos,124,Kehu Ba Deewana Naihar Me,tt11150362
4281,No tiene datos,No tiene datos,Ramakant Prasad,Prince Singh RajpootRitika,No tiene datos,122,Indian Viraz,tt11149604
4282,8.8,No tiene datos,Balmukund Tripathi,"Rashmi Mishra, Rashmi Mishra, Balmukund Tripathi",Dansh is a dark drama film which consists four different stories that represents the evergreen social issues of India.,85,Dansh,tt11153896
4283,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,155,Suno Sasurji,tt11157636
4284,No tiene datos,No tiene datos,Guodong Zhang,Guodong Zhang,No tiene argumento,No tiene datos,Young Sangye,tt11156654
4285,No tiene datos,No tiene datos,Ram Pal Arjun,Prem DubeyGopal RaiAnjali Srivastava,No tiene datos,152,Kaise Kahi Kehuse Pyaar Ba,tt11157264
4286,No tiene datos,No tiene datos,Parag Patil Shiv,Awdhesh MishraPriyanka PanditManoj Tiger,No tiene datos,127,Baaghi Ishq,tt11157170
4287,No tiene datos,No tiene datos,Subba Rao Gosangi,Shubhi Sharma,No tiene datos,166,Hero,tt11157182
4288,No tiene datos,No tiene datos,Ranjan Sharma,Umesh KushwahaNeha Shree,No tiene datos,121,Mohabbat Mith Lagela,tt11157552
4289,8.0,No tiene datos,Geng Xu,Bo Xu,No tiene argumento,104,Po men,tt11157776
4290,No tiene datos,No tiene datos,Parag Patil,Arvind Akela KalluAwdhesh MishraRitu Singh,No tiene datos,143,Sarkai Lo Khatiya Jada Lage,tt11157312
4291,8.3,75,Ama Obi,Priyi Diri,A case of infidelity that leads to misfortunes and death.,66,The Undoing,tt11169628
4292,No tiene datos,No tiene datos,Gholam Reza Ramezani,"Gholam Reza Ramezani, Mitra Teymourian",No tiene argumento,No tiene datos,Zarbe Fanni,tt11185008
4293,7.0,No tiene datos,Yuri Kim,Yuri Kim,"Twelve-year-old Young-ha has been living with her divorced mother, but goes to live with her father so her mom can make a new start. However, when her father suddenly disappears, Young-ha has to return to her mom. Now 15, Young-ha has a new father from her mom's second marriage. Mom works hard to support the family and keep up appearances. Meanwhile, Mi-jin, Young-ha'... Leer todo",109,Yeong-ha-ui ba-ram,tt11193160
4294,6.3,No tiene datos,Han-Chen Ke,"Gingle Wang, Charles Lin, Andy Wu",A heart breaking romance story between a delinquent and a model student. They try their best to make things work throughout the hardship they face.,119,The Outsiders,tt11205260
4295,4.7,No tiene datos,Kai Wei Liang,"Yi-Hang He, Summer Meng, Hsueh Shih-ling",No tiene argumento,97,Single Day,tt11209690
4296,No tiene datos,No tiene datos,Marek Mirkiewicz,Piotr Weychert,No tiene argumento,108,Swieta Faustyna w blasku milosierdzia,tt11235058
4297,6.4,No tiene datos,Manjul Thakur,Amrapali DubeySanjay PandeyPawan Rajput,No tiene datos,165,Nirahua Hindustani 3,tt11238050
4298,4.6,No tiene datos,Tuyen Quang Nguyen,"Hung Chilhyun, Hoang Tien Dung, Dong Duong","Hai Black, the owner of Vung Tau Dog Race Track, as well as a lender and betting organization, kidnapped Hoa when she and her husband went to watch dog racing. He insisted that Hoa had colluded with Tuan Dog, the former owner of the racetrack, to steal money and a very important object from his safe. After his attempts to use torture to get a confession, Hai Black rap... Leer todo",92,Cam Bay - Hoi Tho Cua Quy,tt11276644
4299,7.4,No tiene datos,Geraldo Sarno,Geraldo Sarno,"When bandits take Sertânia town, Antão gets wounded, arrested and left to die. The events are projected by fever dreams from Antão's delirious mind.",97,Sertânia,tt11275354
4300,6.2,55,Adewale Akinnuoye-Agbaje,Adewale Akinnuoye-Agbaje,"Un joven nigeriano es entregado por sus padres a una familia británica con la esperanza de un futuro mejor. En cambio, se convierte en el temido líder de una banda de cabezas rapadas blancas.",101,Farming,tt1127881
4301,No tiene datos,No tiene datos,Daniel Wei,Daniel Wei,No tiene datos,No tiene datos,Warm house,tt11312056
4302,No tiene datos,No tiene datos,Jesse Lane,Jesse Lane,No tiene argumento,No tiene datos,The Job,tt11322230
4303,No tiene datos,No tiene datos,Jadab Mahanta,"Prodip Borah, Pranjal Buragohain","In rural Assam, India, a girl's onset of menstruation is celebrated publicly through elaborate rituals. But the young Gunati suffers from a disease that obstructs menstruation, placing her in a pitiable, degrading situation.",No tiene datos,Rukuni Koina,tt11328720
4304,No tiene datos,No tiene datos,Jay Ram Kumar,Jay Ram Kumar,No tiene argumento,No tiene datos,Antha V Chitram,tt11330340
4305,No tiene datos,No tiene datos,Lucas van Woerkum,Lucas van Woerkum,"Daphnis and Chloe (2018) Psychological drama set in our modern time based on Ravel's famous composition Daphnis and Chloé. Under the influence of her digital self, Chloé loses herself in ostentation and lust that withholds her of experiencing real love.",No tiene datos,Daphnis & Chloé,tt11348982
4306,No tiene datos,No tiene datos,Pritam Lohar,Pritam Lohar,No tiene argumento,No tiene datos,Tor Pyar Mein,tt11356704
4307,No tiene datos,No tiene datos,Dinesh Chaudhary,Komal Rana,"Vikas married with a educated girl. His wife Kiran likes to work, keep clean, talk well, help everyone, live life in a full-fledged and administering manner. She fight with the administrator of village for rights and planning of village.",109,Vikas Ki Bahu,tt11360912
4308,6.0,No tiene datos,Okechukwu Oku,Nestor Orji,"The story of a family man who is frustrated with his frumpy wife, then embarks on affair with a random woman he meets, putting the stability of his home in a serious jeopardy.",90,A Better Family,tt11370050
4309,No tiene datos,No tiene datos,Elske Rollema,"Elske Rollema, Patricia van Mierlo","In the troubled mind of Fien de la Mar, famous Dutch actress of an era past on the eve of and at the moment of her suicide.",45,Om Alles,tt11374002
4310,6.3,18,Eli Roth,Joe Carnahan,"El Dr. Paul Kersey es un experimentado cirujano de trauma, un hombre que ha dedicado su vida a salvar vidas. Después de que su familia sea atacada, Paul se embarca en su propia misión de justicia.",107,El justiciero (Death Wish),tt1137450
4311,No tiene datos,No tiene datos,Yara Costa,Karen AbdulramaneAhmedAhmad Mansuabo,No tiene datos,60,Entre Eu e Deus,tt11395594
4312,4.4,No tiene datos,Sudipto Mazumdar,"Anindita Bose, Sujan Mukherjee, Kanchan Mullick","When film maker Akkhar Nandi decides to direct a film with an original plot unlike his remakes, he meets the story of his life.",76,Boomerang,tt11428618
4313,No tiene datos,No tiene datos,Hiren Bora,Hiren Bora,No tiene argumento,No tiene datos,Seema: The Story Untold,tt11437738
4314,5.1,No tiene datos,Fabio Junco,"Fabio Junco, Julio Midú","A family in a rural setting, broken by alcohol addiction, seen through Dante's eyes.",104,Hojas verdes de Otoño,tt11439662
4315,No tiene datos,No tiene datos,Junliang Fang,Guochen HaoYoulin Lin,No tiene datos,No tiene datos,Zhan jiang he ta de nu'er,tt11470368
4316,7.0,No tiene datos,Mika Imai,Mika Imai,"Hana Takahashi and Ayumi Hoshino, both deaf girls, meet each other through a sign language group. Hana, although confused due to the fact of being attracted to a woman, starts dating Ayumi.",63,Nijiiro no Asa ga Kuru made,tt11478272
4317,4.5,No tiene datos,Khosro Masumi,Khosro Masumi,"Farhad, an unemployment law student who is busy with alcohol sales, decides to migrate to the United States. Farhad wins U.S. Green Card Lottery so travels to Turkey with his wife, Elham and Navid; his son, for the issued diversity visa. During this trip, Farhad is informed of a mass alcohol poisoning during a party where he had provided their alcohol consumption for ... Leer todo",108,Kare Kasif,tt11497444
4318,No tiene datos,No tiene datos,Francisco Saco,Francisco Saco,A one man remake of Glengarry Glen Ross staged in Iceland.,85,Send Me Out,tt11547120
4319,No tiene datos,No tiene datos,John Bock,"Lars Eidinger, Effi Rabsilber, Frank Seppeler",No tiene argumento,No tiene datos,Unheil,tt11569310
4320,No tiene datos,No tiene datos,Palash Dey,Palash Dey,No tiene argumento,88,"Asukhwala, the Pain Hawker",tt11578282
4321,5.4,No tiene datos,Aleksandr Novikov,Aleksey Zhitkovskiy,No tiene argumento,97,Zvyozdy,tt11591732
4322,No tiene datos,No tiene datos,Linsay Darnall Jr.,Job,No tiene argumento,No tiene datos,The Book of Job,tt11608064
4323,No tiene datos,No tiene datos,Camilla Brett,"Mariana Hartasánche, Jesús Malnael Pulido","Reflects on the segregation, hatred, intolerance, discrimination, racism and class oppression, inviting us to recognize our differences and live peacefully in the world.",No tiene datos,Xolomeo y Pitbulieta,tt11611364
4324,7.9,No tiene datos,Asep Kusdinar,"Sukhdev Singh, Tisa T.S.","After spending time together for two years, Dave (Dimas Anggara) decides to marry Caramel (Michelle Ziudith). They travel to Bali where Caramel is reminded of her past. Dave and Caramel face a tragedy that changes their lives.",86,London Love Story 3,tt11644348
4325,4.1,No tiene datos,Yuno Shamilov,"Karina Afanaseva, Yuno Shamilov",No tiene argumento,85,Rozovoe ili kolokolchik,tt11695864
4326,8.7,No tiene datos,Beata Migas,Beata Migas,Two ecological activists engage in lonely struggle with air pollution in Krakow and try to get to know way of systematisation of concepts.,No tiene datos,Studium smogu,tt11694716
4327,No tiene datos,No tiene datos,Icko Gonzalez,Icko Gonzalez,"Wanda's Wonderful World is the story of Wanda, a former beauty queen who is now a most sought-after eventologist. She makes dream events happen for her clients but it's something she can't seem to do for herself. This comedy drama movie made for TV follows the roller coaster ride of Wanda's introspection on her life's triumphs, failed loves, and her endless search for... Leer todo",78,Wanda's Wonderful World,tt11697700
4328,5.4,No tiene datos,Gill Shubham,Durgesh Tanna,"Sachin Thakkar, a cricket-crazy get influenced by his childhood friend, Raj Nag to enter the world of cricket betting which takes them on a roller coaster ride into a world they had never imagined.",155,Chhutti Jashe Chhakka,tt11719482
4329,No tiene datos,No tiene datos,Gabbo Martínez,"Alex Badilla, Priscilla Cordero, Cynthia Guzmán",No tiene argumento,No tiene datos,Como un Angel,tt11718556
4330,No tiene datos,32,Joe Cody,Joe Cody,"After tragedy sets, Adam is forced to move from the city he knows, with an aunt he doesn't know, in a culture different from anything he imagined. He soon meets a local girl Gracie who helps him settle into his new life and accept the realities of his situation.",No tiene datos,All the Pretty Horses,tt11737768
4331,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11736952
4332,No tiene datos,No tiene datos,Gregory Deitch,Will Richards,No tiene argumento,No tiene datos,River of Pearls,tt11739316
4333,No tiene datos,No tiene datos,Aleksandr Basaev,Vasily Pavlov,"Two young scientists discover a cure for cancer and get patent for it. Soon they are contacted by a big foreign pharmaceutical company and an influential State Corporation. Both are eager to take a discovery under control. Soon after that, one of the scientists is killed and the other is the only suspect. This puts the fate of a great scientific discovery in danger.",90,Patent,tt11744372
4334,No tiene datos,No tiene datos,Amed Korkmaz,Amed Korkmaz,No tiene argumento,60,Leyla,tt11767060
4335,5.9,No tiene datos,Dai Wei,Wang Meng-Ling,"20 years after the Revolution of 1911, Huo Zhenshan opens a school to promote Chinese martial arts. But a new challenge in the black market emerges.",99,Shocking Kung Fu of Huo's,tt11784470
