,0,1,2,3,4,5,6,7
450,No tiene datos,No tiene datos,Babasaheb Powar,Babasaheb Powar,An army officer becomes an outlaw to save his sister.,154,Owalini,tt2815848
451,7.1,No tiene datos,D. Rajendra Babu,"D. Rajendra Babu, Chandra Barkur, Kaviraj","A murderer, wants an honest peaceful life, go to law college to complete his graduation.",125,Nandhi,tt2924844
452,No tiene datos,No tiene datos,Rajendra R. Gupta,Rajendra R. Gupta,No tiene argumento,No tiene datos,Kaun Karega Insaaf,tt2953592
453,7.4,No tiene datos,M.S. Ramesh,"Kaviraj, V. Nagendra Prasad, R. Rajashekhar","When Varada learns that his rival has killed his sister, he decides to avenge her death.",139,Dhumm,tt2957912
454,No tiene datos,No tiene datos,Christopher Miller,Christopher Miller,No tiene datos,No tiene datos,The Director's Cut,tt3078848
455,7.0,No tiene datos,Montazur Rahman Akbar,Abdullah Zahir Babu,No tiene argumento,No tiene datos,Bhoyanok Songghorso,tt3099800
456,No tiene datos,No tiene datos,Konstantin Nguen,"Mikhail Ayzentir, Louis Per Bruno, Vyacheslav Kulakov",The stories of a group of martial arts fighters come to life during an international tournament.,No tiene datos,Vremya varvarov,tt3111712
457,No tiene datos,No tiene datos,Y. Nageswara Rao,Y. Nageswara Rao,No tiene datos,No tiene datos,Raghava,tt3414008
458,6.8,No tiene datos,P. Vasu,P. Vasu,No tiene datos,No tiene datos,Prudhvi Narayana,tt3415580
459,No tiene datos,No tiene datos,Frankie Chan,Frankie ChanHuaiyang Qiu,No tiene datos,No tiene datos,Jue zhan Zh Ka Ge,tt3732022
460,No tiene datos,No tiene datos,Aurora Martínez,"Jorge Reynoso, Raúl Araiza, Bruno Rey Jr.",No tiene argumento,91,"Entre narcos, mota y polvo",tt3774340
461,No tiene datos,No tiene datos,Harinam Singh,Harinam Singh,No tiene datos,No tiene datos,Basanti Ki Shaadi Honeymoon Gabbar Ka,tt3914306
462,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Auraton Ka Jail,tt3916610
463,7.9,No tiene datos,Kishan Shah,Anand Dehelvi,Tara Singh is a true patriot and lives in a village with his father Mukhiya Ram Prasad Singh and mother. Thakur Baldev's Singh daughter Chaya loves Tara. Ram Prasad raises his voice against Thakur Baldev. Baldev soon finds out that Chaya loves Tara and swears to destroy him and his family. Tara is is accused of being a terrorist by Baldev Singh in cahoots with the Ins... Leer todo,120,Return Of Gadar - Ek Desh Premi,tt3914774
464,3.6,No tiene datos,Kanti Shah,Bashir Babar,An innocent and meek girl who has never seen the world outside of the village dreams to seeing the city. She wants to explore the world outside of the village but sadly her dreams are crushed when she gets abducted by the lusty Thakur. He rapes her and leaves her to die on the streets. The humiliation and violence that she goes through transforms her completely and sh... Leer todo,No tiene datos,Shola Bai,tt3914346
465,6.0,43,Georgio,"Georgio, Jeremy Gray, B. Scott O'Malley","Georgio (who also wrote and directed the film) stars as Tony Wheeler a up-and-coming music producer looking for his big break, and will stop at nothing from getting it which leads into him clashing with a ruthless music mogul.",95,Tapped Out,tt0250023
466,7.1,No tiene datos,Rakesh Roshan,Rakesh Roshan,"A developmentally disabled young man tries to continue the work his father did in communicating with extra-terrestrials from outer space, which leads to something miraculous and wonderful.",171,Koi... Mil Gaya,tt0254481
467,6.1,No tiene datos,Clark Johnson,Robert Hamner,"Un capo de la droga encarcelado ofrece una enorme recompensa en metálico a quien pueda liberarlo de la custodia policial, y solo el equipo de armas y tácticas especiales de la policía de Los Ángeles puede impedirlo.",117,S.W.A.T.: Los hombres de Harrelson,tt0257076
468,5.2,No tiene datos,Jalal Merhi,Glen G. Doyle,Two rival gangs battle for territory.,91,Héroe ocasional,tt0256400
469,4.5,No tiene datos,David McNally,Steve Bing,"Dos buenos amigos, Charlie Carbone (Jerry O'Connell) y Louis Fucci (Anthony Anderson) se esfuerzan para progresar en la vida, pero sus métodos no podrían ser más distintos.",89,"Canguro Jack, trinca y brinca",tt0257568
470,3.4,No tiene datos,Walter von Huene,"Tray Mc, Knight, Walter von Huene, Michael Hartson",Special Forces Captain Aldo Paccione must pull together his former world team Delta Force and go deep within the mines of Sardinia when it is discovered that a vengeful band of mercenaries are developing deadly biochemical weapons.,99,Ancient Warriors,tt0264365
471,6.4,No tiene datos,John McTiernan,James Vanderbilt,Un agente de la DEA investiga la desaparición de un legendario sargento instructor de los Rangers del ejército y de varios de sus cadetes durante un ejercicio de entrenamiento que salió terriblemente mal.,98,Basic,tt0264395
472,8.2,No tiene datos,Quentin Tarantino,Quentin Tarantino,"Tras despertar de un coma de cuatro años, una antigua asesina se venga del equipo de asesinos que la traicionó.",111,Kill Bill: Volumen 1,tt0266697
473,6.0,No tiene datos,F. Gary Gray,Christian Gudegast,Un hombre conocido como Diablo surge para dirigir un cártel de la droga después de que el anterior líder sea encarcelado.,109,Diablo (A Man Apart),tt0266465
474,6.1,No tiene datos,William Friedkin,David Griffiths,Un rastreador del FBI intenta capturar a un asesino entrenado que ha hecho de la caza de humanos un deporte.,94,The Hunted (La presa),tt0269347
475,6.7,No tiene datos,Juan Carlos Buitron,Juan Carlos Buitron,A young man trades his hopes and dreams to save his brother from a life of drug-dealing and gang activity.,84,Everyday,tt0270349
476,5.6,No tiene datos,Dennis Dugan,Jay Scherick,Dos guardias de seguridad que no coinciden se juntan para detener una operación de contrabando.,88,Seguridad nacional,tt0271668
477,6.6,31,Vincente Stasolla,Vincente Stasolla,The Forgotten tells the story of an American Corporal's last days while left to command his isolated front line tank unit during the Korean War.,No tiene datos,The Forgotten,tt0272092
478,6.2,33,Peter Howitt,Neal Purvis,"Tras un repentino ataque al MI5, Johnny English, el espía más seguro de sí mismo, aunque poco inteligente, se convierte en el único espía de Gran Bretaña.",89,Johnny English,tt0274166
479,4.2,No tiene datos,Tony Markes,"Pamela Chais, Diana Levitt, Douglas K. Stuart","When a young woman (Lanza) is swindled by a handsome con (Rowe), veteran detective Phil Hannafin (Murray) manages a group of misfit trainees in a race to find him.",85,Getting Hal,tt0274523
480,5.4,85,Pol Cruchten,"Frank Feitler, Randall Fontana, Pol Cruchten",Three runaway teenagers run for the hills. What begins as a Huck Fin and Tom Sawyer story quickly turns into a relentless hunt through the forests driving three teenagers to the limits of their physical and mental endurance.,97,Boys on the Run,tt0275979
481,6.4,No tiene datos,Gregor Jordan,"Robert Drewe, John Michael Mc, Donagh",Un hombre inocente se convierte en uno de los criminales más buscados que el mundo haya conocido.,110,Ned Kelly (Comienza la leyenda),tt0277941
482,2.5,No tiene datos,Yossi Wein,Michael D. Weiss,"Cuando la novia de un líder de una secta intenta dejar el rebaño, encuentra que escapar es más difícil de lo que imaginaba.",90,Devastación,tt0281811
483,5.6,No tiene datos,Ang Lee,Stan Lee,"Bruce Banner, un investigador de genética con un pasado trágico, sufre un accidente que le hace transformarse en un monstruo verde furioso cuando se enfada.",138,Hulk,tt0286716
484,3.9,No tiene datos,Ana Clavell,Jason Rainwater,Sophia is a street fighter who is going to show the boys in East L.A. what it means to fight as a girl.,88,Chick Street Fighter,tt0285475
485,5.3,No tiene datos,Mark Steven Johnson,Mark Steven Johnson,"Un hombre cegado por unos residuos tóxicos, que también han potenciado el resto de sus sentidos, lucha contra el crimen como un acrobático superhéroe de las artes marciales.",103,Daredevil,tt0287978
486,6.3,No tiene datos,Robert Rodriguez,Robert Rodriguez,"El Mariachi, un asesino a sueldo, se ve envuelto en una trama internacional de espionaje que envuelve a un psicótico agente de la CIA y a un general mexicano corrupto.",102,El mexicano,tt0285823
487,5.2,No tiene datos,Gordon Chan,Alfred Cheung,Un detective sufre un accidente fatal que involucra un medallón misterioso el cual lo transforma en un guerrero inmortal con poderes sobrehumanos.,88,El poder del talismán,tt0288045
488,7.4,No tiene datos,Bryan Singer,Zak Penn,"Cuando el coronel antimutantes William Stryker secuestra al Profesor X y ataca su escuela, los X-Men deben aliarse con su archienemigo Magneto para detenerlo.",134,X-Men 2,tt0290334
489,2.6,85,Mark Cross,Mark Cross,Eight college students being chased through the desert by a road raging maniac.,87,The Trip,tt0293961
490,6.6,No tiene datos,Roger Donaldson,Roger Towne,Su mentor le pide a un joven y brillante aprendiz de la CIA que le ayude a encontrar a un topo en la agencia.,115,La prueba,tt0292506
491,No tiene datos,No tiene datos,Stephen Chang,Joël Tibbits,"Two parallel stories dealing with dark matter. On Earth, a scientist struggling with writing the definitive paper on the scientific concept fails to notice more obvious issues in his personal life. In an alternate space and time, a mythological being called The Guardian is charged with manipulating and protecting dark matter. He must fend off beings that seek to gain ... Leer todo",No tiene datos,Noctivagant,tt0293461
492,3.4,36,Leslie Libman,"Timothy Scott Bogart, James Hereth",Un equipo secreto de rescate de Black Ops formado por atletas de deportes extremos de la Generación X viaja a Nueva Zelanda para salvar a un ex miembro que ha sido secuestrado.,78,The Extreme Team,tt0295249
493,5.8,51,Gérard Krawczyk,Luc Besson,"Para detener a una nueva banda disfrazada de Santa Claus, Emilien y Daniel deben lidiar también con cambios importantes en sus relaciones personales.",90,Taxi 3,tt0295721
494,3.5,No tiene datos,Joseph Zito,"BJ Davis, Adrian Fulle, Brent Huff","A reporter attempts to figure out why there has been an energy crisis in the United States. Complicating matters are a series of aftershocks from a powerful earthquake, strangers firing weapons at him, and the disappearance of some workers attempting to investigate businesses who have harmed the environment.",100,Power Play,tt0295529
495,5.5,No tiene datos,Jon Amiel,Cooper Layne,La única manera de salvar a la Tierra de la catástrofe es perforar hasta el núcleo y ponerlo a girar de nuevo.,135,El núcleo,tt0298814
496,5.6,No tiene datos,Richard Donner,Michael Crichton,Un grupo de arqueólogos queda atrapado en el pasado intentando recuperar a un amigo. El grupo debe sobrevivir en la Francia del siglo XIV antes de poder volver al siglo XXI.,116,Timeline,tt0300556
497,4.2,22,David De Bartolome,Brad Mirman,"En un mundo asolado por la enfermedad, él es la única cura y la última esperanza para la humanidad.",96,Absolon,tt0300902
498,6.2,No tiene datos,David Dobkin,"Alfred Gough, Miles Millar","Cuando un rebelde chino asesina al padre de Chon, del que está distanciado, y escapa a Inglaterra, Chon y Roy se dirigen a Londres con la intención de vengarse.",114,Los rebeldes de Shanghái,tt0300471
499,4.3,No tiene datos,Mark L. Lester,Jeffrey Goldenberg,"Jayne Ferré needs to get out of Los Angeles ASAP. A strikingly-beautiful woman, yet ruthless assassin for the mob, she is on the run with a suitcase full of a million dollars in blood money stolen from mob boss Frank Bianci. Sixteen-year-old Kerry is on the run from a drug dealer set on payback. His mother Emily decides to take him and start a new life in Texas, but d... Leer todo",88,Traición,tt0303758
500,3.4,12,Paul Andresen,"John Dombrow, William H. Stewart","A lunatic scientist unleashes a swarm of killer wasps on an unsuspecting town. As the body count rises, one man emerges as the town's only hope for survival.",90,Deadly Swarm,tt0303773
501,5.8,No tiene datos,Ringo Lam,"Mike Cassey, Ringo Lam","A policewoman has always had the worst luck in love. On a trip to Malaysia, she finally meets the man of her dreams. However, her Perfect Man might not be all he appears to be.",101,Kei fung dik sau,tt0305574
502,4.9,No tiene datos,McG,Ivan Goff,Los ángeles investigan una serie de asesinatos que se producen tras el robo de una base de datos de perfiles de protección de testigos.,106,Los ángeles de Charlie: Al límite,tt0305357
503,4.8,No tiene datos,Colin Nutley,"Colin Nutley, Johanna Hald, Liza Marklund","Tabloid journalist Annika Bengtzon is writing about a murder in the port of Stockholm and she suspects that the Yugoslav mafia is involved. However, she also finds links to a foundation that runs a shelter for battered women, Paradiset. Looking for a good story she also meets a welfare official, Thomas, who also thinks that the foundation should be looked into.",115,Paradiset,tt0305945
504,3.6,92,Strathford Hamilton,Hugh Hamilton O'Brien,A teen Pact riding on top of trains breeds hell to pay 15 years later when one comes back from the dead.,94,The Pact,tt0304514
505,4.7,No tiene datos,Wellson Chin,Hark Tsui,"In 19th century China, an evil monk awakens a nest of vampires hell-bent on devouring human life. Now, a quartet of heroes and their master must use their unique powers to destroy the Vampire King and its lethal coven before it's too late.",112,Los cazavampiros de Tsui Hark,tt0303970
506,5.3,No tiene datos,Louis-Pascal Couvelaire,"Jean Graton, Philippe Graton, Luc Besson","El intrépido piloto Michel Vaillant intenta ganar las ""24 Horas de Le Mans"", la famosa carrera anual de resistencia altamente desafiante y prestigiosa que dura un día entero.",103,24 horas al límite,tt0307156
507,5.8,No tiene datos,Andrzej Bartkowiak,John O'Brien,"La hija de un ladrón de joyas es secuestrada cuando este roba una colección de preciados diamantes negros, que no son en absoluto lo que parecen.",101,Nacer para morir,tt0306685
508,4.5,No tiene datos,David B. Craig,David B. Craig,"A deadly hit-man finds it impossible to kill his new target, the beautiful Tasha. She convinces him that she is not the drug smuggler he'd been lead to believe she was, and the two team up to find out exactly who wants her dead and why.",116,The Face of the Serpent,tt0306800
509,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0311113
510,4.8,57,Michael Arabian,Tedd Taskey,No tiene argumento,No tiene datos,King of the Ants,tt0308464
511,5.8,No tiene datos,Stephen Norrington,Alan Moore,"En una era victoriana alternativa, un grupo de contemporáneos famosos personajes fantásticos se unen en una misión secreta.",110,La Liga de los Hombres Extraordinarios,tt0311429
512,3.2,No tiene datos,James Glenn Dudelson,Gregory Amadeus Franzese,"Criminal Gavin Matthews finds himself an unwilling recruit, who's identity and past has been erased by ""The Corporation,"" a secret underground organization that acts as a rogue ""Justice Department,"" righting the wrongs the courts cannot. Now, held with other ""recruits"" at The Corporation's training and reeducation facility, Matthews and the others will become useful a... Leer todo",84,Lessons for an Assassin,tt0308499
513,6.4,33,Brad Mirman,Brad Mirman,"A French gang of thieves flies over to Chicago for a one time job. However, things seem to get out of hand soon.",105,Wanted,tt0310924
514,3.6,No tiene datos,Robbie Moffat,Robbie Moffat,"In the autumn of 573 AD, the civil war that divides the Celtic nations in the Post-Roman Britain ends at the battle of Arthuet. The Celtic armies disband and the warriors return to their homes, but the losses to the combined Celtic forces are so great that the immigrants from Germania - the Angles who settled along the North Sea, boldly send raiding parties into the C... Leer todo",88,The Winter Warrior,tt0312032
515,5.7,No tiene datos,Andrew Fleming,Andrew Bergman,"Justo antes de la boda de su hija, un podólogo de buen carácter descubre que su futuro yerno es un espía internacional.",98,Hasta que la muerte los separe,tt0314786
516,3.4,No tiene datos,Michael Oblowitz,Darren Campbell,"A freelance agent must transport a package for a mysterious employer, leading him into a web of betrayal and deceit.",95,El extranjero,tt0312700
517,4.7,No tiene datos,James Bruce,"James Bruce, Freddy Deane",A Hungarian gypsy working for a Russian mobster becomes a double agent for the FBI.,103,En la boca del lobo,tt0312609
518,7.1,No tiene datos,José Henrique Fonseca,Rubem Fonseca,Maiquel has lost a bet and dyed his hair blond. This little event triggers a head-on collision with destiny in which Maiquel goes from nobody to hero to outlaw--all in 24 hours.,105,O Homem do Ano,tt0312773
519,4.1,12,Jonathan Freedman,Herschel Wahlkoch,A former FBI agent must stop a madman from setting off a bomb.,92,Detonator,tt0312617
520,5.1,No tiene datos,Harald Zwart,Ashley Miller,Un agente del Gobierno entrena a Cody Banks en los tipos de operaciones encubiertas que requieren participantes más jóvenes.,102,Superagente Cody Banks,tt0313911
521,6.3,No tiene datos,Anders Nilsson,"Anders Nilsson, Joakim Hansson","Johan Falk hasn't been working for over a year since he resigned from the police. Most of all he wants to move out to the countryside, but fate has a different thought.",115,Den tredje vågen,tt0313724
522,6.6,No tiene datos,Antoine Fuqua,Alex Lasker,Un comandante de operaciones especiales guía a su equipo entre la espesura de la jungla nigeriana con el fin de rescatar a un médico que solo se unirá a ellos si aceptan salvar a 70 refugiados más.,121,Lágrimas del sol,tt0314353
523,5.3,No tiene datos,Javier Fesser,Javier Fesser,"Al profesor Bacterio le han robado el más peligroso de sus inventos, que termina en manos de un dictador. El Súper sabe que si quiere recuperarlo no debe contar con Mortadelo y Filemón.",107,La gran aventura de Mortadelo y Filemón,tt0314121
524,5.7,41,Eeshwar Nivas,"Mehran, Eeshwar Nivas, Bunty Soorma","Uday, an aspiring police officer, beats up a man for misbehaving with his girlfriend. The man turns out to be a corrupt police officer who later starts harassing Uday and his family.",166,Dum,tt0314006
525,6.8,No tiene datos,Nunzio Fazio,Eric ForsbergRolf Forsberg,No tiene datos,90,Blackhorse: A History of the 11th Cavalry,tt0315840
526,5.4,80,Pawan Kalyan,"Pawan Kalyan, Satyanand",A martial arts coach struggles to earn money through fights in order to save his wife suffering from blood cancer.,180,Johnny,tt0316062
527,7.4,No tiene datos,Kevin Costner,"Lauran Paine, Craig Storper",Un hombre de la ley corrupto amenaza a un pistolero forzándolo a él y a sus hombres a alzarse en armas.,139,Open Range,tt0316356
528,6.1,No tiene datos,Masahiro Shinoda,"Robert Mandy, Masahiro Shinoda",A foreign spy using the Sorge alias is assigned to Tokyo the capital of Japan just prior to the outbreak of World War II and in the midst of the Japanese imperial ambitions in Eastern Asia. The spy becomes acquainted with a sympathetic communist who like he is attached to the ideals of freedom and rule of the masses. Sorge is able to feed the Soviet Union useful infor... Leer todo,182,Supai Zoruge,tt0316665
529,7.0,72,F. Gary Gray,Troy Kennedy Martin,"Charlie Croker y su banda de ladrones están a punto de dar un golpe perfecto y definitivo: apoderarse de un camión lleno de oro, amañando los semáforos de Los Ángeles para crear un gigantesco atasco que les facilitaría la huida.",111,The Italian Job,tt0317740
530,2.1,3,Uwe Boll,Mark A. Altman,Un grupo de estudiantes viaja a una misteriosa isla para asistir a un rave que es tomada por zombis sedientos de sangre.,90,House of the Dead,tt0317676
531,2.0,No tiene datos,Gino Tanasescu,Drew Fleming,A powerful drug cartel in Moscow wants to use American businessman Steve Nichols in a smuggling scheme and ensures his cooperation by kidnapping his daughter. So Nichols solicits the help of a former KGB agent.,90,Red serpent,tt0318020
532,2.9,No tiene datos,Alain Jakubowicz,Aaron Pope,"When terrorists hijack a flight, one man must find a way to save everyone on board.",90,Air Marshal - Policías del aire,tt0318281
533,7.0,31,Len Wiseman,Kevin Grevioux,"Selene, una guerrera vampira, se ve envuelta en un conflicto entre vampiros y hombres lobo, mientras se enamora de Michael, un humano que es buscado por los hombres lobo por razones desconocidas.",121,Underworld,tt0320691
534,4.1,No tiene datos,Sidney J. Furie,"Paul Lynch, John Sheppard",A heroic high school teacher leads a band of students trapped in school by violent drug-runners.,98,Detention: Desafío en las aulas,tt0321997
535,5.9,No tiene datos,John Singleton,Gary Scott Thompson,El expolicía Brian O'Conner es llamado para atrapar a un peligroso criminal y recluta la ayuda de un antiguo amigo de la infancia y corredor callejero que tiene la oportunidad de redimirse.,107,2 Fast 2 Furious: A todo gas 2,tt0322259
536,3.6,21,Zachary Weintraub,Zachary Weintraub,"In an apocalyptic future, a man with extra-human powers goes on the run.",95,Dream Warrior,tt0322651
537,6.4,No tiene datos,Dusan Milic,Dusan Milic,An ex-soldier storms into a supermarket and takes all the cashiers hostage because one of them insulted his grandmother.,83,Jagoda u supermarketu,tt0322807
538,6.2,No tiene datos,Aleksi Mäkelä,"Pekka Lehtosaari, Anssi Miettinen",Four well-mannered but poorly grown brothers drift into a life of crime when their schizophrenic father is sent to the mental hospital.,126,Pahat pojat,tt0323551
539,8.1,No tiene datos,Gore Verbinski,Ted Elliott,"El herrero Will Turner se une al excéntrico pirata Jack Sparrow para salvar a su amor, la hija del gobernador, de los antiguos aliados piratas de Jack, que ahora son muertos vivientes.",143,Piratas del Caribe: La maldición de la Perla Negra,tt0325980
540,4.6,22,Reggie Rock Bythewood,Michael Gougis,El hijo del líder de un grupo legendario de una banda de moteros urbanos intenta retener su título de campeón.,110,Biker Boyz,tt0326769
541,7.0,73,Bronwen Hughes,Bima Stagg,"La vida y la carrera de Andre Stander, un oficial de policía sudafricano convertido en ladrón de bancos.",111,Stander,tt0326208
542,5.1,16,Ron Krauss,J.S. Cardone,"An alien black box is found in the South Pole, where a government agency is conducting botanical experiments.",92,Alien Hunter,tt0327409
543,5.5,No tiene datos,Jan de Bont,Dean Georgaris,"La aventurera Lara Croft se embarca en una búsqueda para salvar la mítica caja de Pandora, antes de que un malvado científico la encuentre, y recluta a un antiguo marine convertido en mercenario para que la ayude.",117,Lara Croft Tomb Raider: La cuna de la vida,tt0325703
544,7.8,No tiene datos,Edward Zwick,John Logan,"Un asesor militar estadounidense adopta la cultura samurái, que fue contratado para destruir, tras ser capturado en batalla.",154,El último samurái,tt0325710
545,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0327115
546,5.6,89,Drew Johnson,"Drew Johnson, David A. Burr","The Road Home is the classic Americana love story. It is about unconditional love and fate. It also shows how baseball is not only a metaphor for America but for our story's hero, Danny Foster, as well.",104,The Road Home,tt0327116
547,5.4,No tiene datos,Kazuki Ômori,Izuru Narushima,"At the turn of the 20th Century amongst tension between China and Japan, a Japanese swindler in Shanghai plans to profit by selling weapons. He steals arms from the Japanese military and sells them to the rich Chinese.",104,T.R.Y.,tt0328500
548,6.7,No tiene datos,Peter Berg,R.J. Stewart,"Un aspirante a chef es contratado para llevar a casa al hijo de un mafioso del Amazonas, pero se ve involucrado en la lucha contra un tiránico opresor de la ciudad y la búsqueda de un tesoro legendario.",104,Tesoro del Amazonas,tt0327850
549,4.3,No tiene datos,Benito Rabal,Benito Rabal,"Three second-rate delinquints - a retired, crippled pickpocket, a man born and raised in a prision who's never seen a day of freedom, and a young loser - escape from the police van that is taking them back to prison when it crashes. They jump a freight train and make their way to the Mediterranean coast, and hide out in an isolated mansion by the sea. In spite of th... Leer todo",96,El furgón,tt0327754
550,5.7,No tiene datos,Ronny Yu,Wes Craven,"Freddy Krueger y Jason Voorhees vuelven a aterrorizar a los adolescentes, y esta vez también van el uno a por el otro.",97,Freddy contra Jason,tt0329101
551,5.3,No tiene datos,Ron Shelton,Robert Souza,"Dos detectives de la policía de Los Ángeles, que se dedican a otros menesteres, investigan el asesinato de un prometedor grupo de rap.",116,Hollywood: Departamento de homicidios,tt0329717
552,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0329216
553,4.1,59,Paul Ziller,Elizabeth Sanchez,"Fireman Steve and helicopter pilot George rob an armored truck. To hide the evidence and get away, the duo starts a fire that grows into an inferno engulfing a forest. Further complicating matters is the psychopathic Wolf and his gang.",96,Firefight,tt0328868
554,3.5,No tiene datos,Pedro Temboury,Pedro Temboury,"Para impedir que el doctor Maldedades invoque a Jocántaro y de paso salvar a su novia, Jess y la Hermandad de Surferos Católicos deberán enfrentarse con kárate a magia negra y ninjas zombi.",79,Kárate a muerte en Torremolinos,tt0330540
555,4.5,100,Sacha Parisot,"Ken Karn, Sacha Parisot","Skin Deep is a psychological thriller about love, sex, race, and betrayal.",89,Skin Deep,tt0330896
556,7.1,No tiene datos,Tapio Piirainen,"Harri Nykänen, Tapio Piirainen",A hard-nosed hit man Raid returns to Finland and is unofficially asked to investigate the arson case involving his old flame Tarja.,128,Raid,tt0330802
557,7.2,No tiene datos,Adman Salleh,Al Jafree Md Yusop,"Paloh is a 2003 Malaysian historical film directed by Adman Salleh. This film is produced by Filem Negara Malaysia and the National Film Development Corporation Malaysia (FINAS). This film is rated 18PL for strong brutal violence and terror throughout, sexual assaults, gruesome images and pervasive strong language.",110,Paloh,tt0334075
558,2.6,No tiene datos,Quan Phillips,Quan Phillips,"The Rivera Bros' low-rider car ""Devil's Knight"" has won numerous auto shows. Due to their success they're murdered and it's up to their younger sister Delia, trained with the US Army Direct Action Team in the Persian gulf, to seek revenge.",100,Devil's Knight,tt0337976
559,6.3,No tiene datos,Tinnu Anand,Santosh Saroj,"Sunil Shrivastava (Suniel Shetty), is the son of a freedom fighter (Pran), who fought against the British regime for Indian independence. His father knew what slavery meant and also made him understand the same. He believed that, ""It was better to die than to live as coward"". With such intention Sunil comes to Bombay from Allahabad to study law, so that he can fight f... Leer todo",No tiene datos,Ek Hindustani,tt0337998
560,6.5,46,Hugo Rodríguez,Martín Salinas,A real-time dark comedy about a science geek who tangles with a clutch of Russian gangsters after he delivers them the wrong computer disk.,93,Nicotina,tt0337930
561,3.5,36,Dustin Rikert,"Michael Worth, Dustin Rikert","Vengeance is on John Slaughter's mind 20 years after his family was killed in a massacre in the late 1800s. As a grown man, he returns to the scene of the crime, the sleepy town of Ghost Rock, to remind himself of the tragedy.",101,Ghost Rock,tt0337626
562,4.4,No tiene datos,Claudio Fäh,Volker Engel,"Una mujer estadounidense, en busca de su prometido, se ve envuelta en una revolución de un país centroamericano.",88,Coronado,tt0337945
563,4.3,No tiene datos,Suneel Darshan,"Suneel Darshan, Robin Bhatt, K.K. Singh",-The Hunt Begins- For them it was revenge. For him it was a challenge. A timeless ride on a ferocious mission.,153,Talaash: The Hunt Begins...,tt0338477
564,6.2,92,Brandon Sonnier,Brandon Sonnier,"In a split narrative, a young man follows two paths: his father's dream of him becoming a cop, and his own dream of becoming a rapper",85,The Beat,tt0337857
565,5.8,No tiene datos,Patrick Moug,Patrick Moug,Eric Thornton has been called The Ugly One by everyone in his town since he was 10. Now he is the only one who can save them from a Viking Warlock searching for a lost piece of Thor's hammer.,95,The Ugly One: Thor's Revenge,tt0339834
566,5.4,No tiene datos,Woon-hak Baek,Woon-hak Baek,Esta es una acción épica conmovedora sobre una guerra total entre un terrorista del metro que retiene a una ciudad como rehén y el detective que arriesga su vida para salvar a todos.,116,The Tube,tt0339824
567,2.5,75,Jean-Claude La Marre,Jean-Claude La Marre,"Rachel (Monica Calhoun), la ex líder de la disuelta banda femenina Rose Gang, llama a sus camaradas a la silla de montar para cazar un tesoro escondido y vengar la muerte de su hermana en este Western lleno de acción.",94,Gang of Roses,tt0339091
568,4.3,No tiene datos,Guddu Dhanoa,"Rajeev Kaul, Praful Parekh","When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release.",142,Jaal: The Trap,tt0340178
569,4.7,No tiene datos,Danny Patrick,Danny Patrick,"This is the story of Ryan, a thirty-something office worker, persecuted by his supervisor Angela and under-appreciated his Fiancée Jo. His only love is the DJ box in a run down retro eighties night-club, that is until he meets a wildly charismatic sociopath. Oscar James takes Ryan on a rollercoaster ride of mayhem and madness, but everything has a price and Oscar won'... Leer todo",No tiene datos,Hey Mr DJ,tt0339144
570,4.6,No tiene datos,K. Raghavendra Rao,"Chinni Krishna, Vishwanath",Neelakantha Naidu (Prakash Raj) had a daughter Gangotri (Aditi Agarwal) after a long time. But as per her horoscope the infant child has a threat from water. So Neelakantha always takes extra care of her. From childhood Simhadri (Allu Arjun) stays with Gangotri all the time to keep her unharmed. Over time Simhadri and Gangotri grow affection for each other. But Neelak... Leer todo,No tiene datos,Gangotri,tt0340122
571,4.9,No tiene datos,Anthony Hickox,"Hawk Ostby, Mark Fergus",A man does an identity switch to collect insurance money but finds himself in danger.,97,Consecuencia,tt0337943
572,6.1,No tiene datos,Ringo Lam,Eric James Virgets,Un hombre debe sobrevivir en una prisión en la que criminales empedernidos luchan hasta la muerte para entretenimiento de los guardianes.,98,Salvaje,tt0339135
573,6.3,No tiene datos,Abe Forsythe,Abe Forsythe,A comedy based on the rise and fall of Ned Kelly and his gang of Outlaws.,81,Ned,tt0338280
574,6.7,80,Josef Fares,"Josef Fares, Mikael Håfström, Vasa","Cuando una comisaría de policía de un pueblo pequeño recibe la amenaza de cerrar por muy poca delincuencia, la policía se da cuenta de que hay que hacer algo.",90,Kops,tt0339230
575,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0339840
576,2.3,44,David DeCoteau,Matthew Jason Walsh,A mysterious driver in a muscle car with a demonic hood ornament hunts down a gang that has taken over a small town.,80,Speed Demon,tt0339714
577,5.7,45,Shimmy Marcus,Shimmy Marcus,A contemporary black caper crime comedy.,85,Headrush,tt0339111
