,0,1,2,3,4,5,6,7
3658,7.1,No tiene datos,Jennifer McGlone,Pamela S. Busch,This short film chronicles a lesbian relationship up until its demise.,10,Breaking Up Really Sucks,tt0299585
3659,6.7,No tiene datos,Scott McCullough,Gareth Wardell,Police investigator Harry Ryan discovers corruption at the highest level of the force and is forced to play a desperate move.,16,Innocent,tt0300031
3660,7.6,No tiene datos,Jaime Browne,No tiene datos,No tiene datos,13,Kicking On,tt0300075
3661,No tiene datos,No tiene datos,Lacy Wilkinson,Lacy Wilkinson,No tiene datos,No tiene datos,Rites,tt0300416
3662,5.8,No tiene datos,Lisa Dombroski,Lisa Dombroski,No tiene datos,22,Taste,tt0300543
3663,No tiene datos,No tiene datos,Karina Zabihi,Karina Zabihi,No tiene datos,10,Milagro's Calling,tt0300198
3664,7.9,No tiene datos,Andrew Neel,Andrew Neel,No tiene datos,24,Billy528,tt0301260
3665,7.6,No tiene datos,Jonathan Fahn,Jennie Fahn,A girl gets an urgent letter from her Grandmother telling her she is dying. When she arrives to tend to Grandma she finds things are quite different than what the letter said. This award winning short film starring Tippi Hedren is a hoot. Black comedy at it's finest.,22,Tea with Grandma,tt0301921
3666,6.7,No tiene datos,John Cassini,Frank CassiniJohn Cassini,No tiene datos,18,Freedom Park,tt0301314
3667,6.5,No tiene datos,Belén Macías,"Pablo Hernández González, Belén Macías",A teenage girl has a conflict with her elders.,20,Mala espina,tt0301592
3668,No tiene datos,No tiene datos,Guido Jiménez-Cruz,Guido Jiménez-Cruz,"Viñas, freelance reporter without a story and more spirit than Pollyanna, finds himself entangled in the affaires of a peculiar band of thieves: the sensitive Lucky Caramba, his partenaire, Dulce, and Mario, their trusty side-kick.",17,"Hasta aquí hemos llegao (desde el Vaticano, con amor)",tt0301382
3669,No tiene datos,No tiene datos,Marco Giacometti,"Marco Giacometti, Trevor Allen Harbert","A young thief is trapped in a dark world of crime and abuse, then one day she meets a man with the power to change her life, a man that helps her to find the freedom she has never known... and the love she has never had.",20,Gypsy Rose,tt0301375
3670,4.6,No tiene datos,Vipon Kumar Sharma,Vipon Kumar Sharma,No tiene datos,No tiene datos,A Loving Act,tt0301239
3671,7.2,No tiene datos,Jeff Cunningham,Jeff CunninghamAdam Locke-Norton,No tiene datos,25,10-Speed,tt0300885
3672,7.2,No tiene datos,Pjotr Sapegin,Berit Reiss-Andersen,"ARIA. Inspired by Puccini's opera Madame Butterfly, this exquisite stop-motion film by Canadian director Pjotr Sapegin relates the eternal and heartbreaking tale of unrequited love.",11,Aria,tt0302274
3673,8.3,No tiene datos,Carolina Vila,Carolina Vila,No tiene datos,14,Roam,tt0303390
3674,6.3,No tiene datos,Stewart Raffill,Amber MooreStewart Raffill,No tiene datos,11,Adjustments,tt0303606
3675,6.3,No tiene datos,Dave Silver,Dave Silver,No tiene datos,16,Gasline,tt0303284
3676,No tiene datos,No tiene datos,Justin Simms,Justin Simms,No tiene datos,15,The Audience,tt0303690
3677,7.1,No tiene datos,Esteban Aguirre,Luis Aguirre,No tiene argumento,32,Una y media,tt0304865
3678,6.5,No tiene datos,Maurice A. Dwyer,Maurice A. Dwyer,An urban opera about a man in the wrong place at the wrong time.,7,Whoa,tt0303291
3679,No tiene datos,No tiene datos,Lien Kneepkens,Alexandre von Sivers,No tiene datos,15,Vous qui passez,tt0304913
3680,6.1,No tiene datos,Jacob Estes,Jacob Estes,No tiene datos,29,Summoning,tt0304763
3681,7.7,No tiene datos,Mitchell Rose,Mitchell Rose,No tiene datos,16,Modern Daydreams,tt0304413
3682,6.2,10,Glen Baisley,Glen Baisley,No tiene argumento,23,The Family Tree,tt0303992
3683,No tiene datos,No tiene datos,Frank Nesemann,Sven Halfar,No tiene datos,No tiene datos,Ist gut jetzt,tt0304234
3684,9.0,No tiene datos,Michael Loftus,Michael Loftus,"Two men, one black, one white, are hired by their 'boss' to perform a hit and find themselves at an existential peak of decision when there's an imminent knock at the door.",27,Rush of the Palms,tt0304654
3685,7.7,No tiene datos,Slawomir Fabicki,Slawomir Fabicki,"13-year-old Bartek tries desperately to hide the fact that his father beats him. Lonely and with no support from his mother or his school, tyrannised by his soccer coach, the boy finds his only friend in an old dying stray dog.",26,Meska sprawa,tt0304394
3686,No tiene datos,No tiene datos,Carlo Damasco,Carlo Damasco,"Naples, but it might be somewhere else. Yesterday, but it could be tomorrow. Annarella, a wretchedly poor little 9 or 10 year old girl, isn't able to sleep and gets up in the middle of the night to scrutinize by the dim light of an old lamp the faces, worn out by hardship, of her father, mother, little brother and aunt. Next morning, the departure of her mother for a ... Leer todo",No tiene datos,Un paio di occhiali,tt0304515
3687,7.8,No tiene datos,John Shane,John Shane,No tiene datos,23,Male Order,tt0305798
3688,4.6,No tiene datos,Gustavo Spolidoro,Júlio AndradeGustavo SpolidoroRenata de Lélis,No tiene datos,7,Final - Trilogia do Amor Em 16mm - Parte 1,tt0306814
3689,8.1,No tiene datos,Sajit Warrier,Sunita Aryangat,No tiene argumento,14,Shoo Fly,tt0306067
3690,6.5,No tiene datos,Gert Embrechts,Gert Embrechts,No tiene argumento,4,Vincent,tt0307637
3691,8.4,No tiene datos,David Touster,Barbara Kerr CondonMarlene SharpElizabeth Warner,No tiene datos,No tiene datos,The Pot of Gold,tt0308744
3692,7.8,75,Mike Slee,"Kirsty Mitchell, Fiona Bell, John Bett","Set on the bonnie banks of Loch Lomond in breathtaking Scotland, Legend of Loch Lomond is the dramatic ghost story of 18th century lovers cruelly separated by war, but reunited in the present day by a beautiful young singer who inadvertently becomes entangled in their tale.",38,The Legend of Loch Lomond,tt0311431
3693,No tiene datos,No tiene datos,Nick Donkin,Colin BattyNick Donkin,No tiene datos,5,Hubcap,tt0311307
3694,8.3,75,Stephanie La'Keem Jones,Stephanie La'Keem Jones,No tiene datos,15,Gabrielle,tt0311174
3695,8.3,No tiene datos,Rayce R. Denton,Linda Hamblin Denton,A thug is given an abused woman as temporary payment for a debt. The unlikely union changes both of their lives.,33,Flight of the Bumble Bee,tt0311143
3696,No tiene datos,No tiene datos,Rogério Brasil Ferrari,Rogério Brasil Ferrari,No tiene datos,12,Snake,tt0310162
3697,5.8,No tiene datos,Jesús Monllaó,Jesús Monllaó,No tiene argumento,19,La mirada obliqua,tt0311525
3698,No tiene datos,No tiene datos,Joseph M. McCarthy,Joseph M. McCarthy,No tiene datos,33,The Brave Man,tt0310796
3699,5.9,No tiene datos,Julien Leloup,Julien Leloup,No tiene datos,15,Des anges,tt0311004
3700,No tiene datos,No tiene datos,Katia Belas,Dred Ross,"Gerald and Josephine used to be in love. Now all that remains of their marriage is an accustomed routine - she brings home money, he struggles at life. One day, as he fantasizes about a beautiful girl who walks past his window, the girl shows up at his door. To make matters worse, his wife returns and discovers them together. As fantasy threatens reality, Gerald must ... Leer todo",10,When Cupid Dances...,tt0310350
3701,No tiene datos,No tiene datos,Lucinda Clutterbuck,"Suzanne Clutterbuck, Alexandra Kelly, Pip Walker",No tiene argumento,7,Walnut & Honeysuckle,tt0312005
3702,No tiene datos,No tiene datos,Karine Bertani,Karine BertaniIvana Verle,No tiene datos,13,Por Um Fio,tt0310014
3703,No tiene datos,No tiene datos,Alano Stolf,Alano Stolf,No tiene datos,9,Disparo Acidental,tt0309517
3704,6.7,No tiene datos,Marcus Weiler,Marcus Weiler,"Janine, Tom and Pete have lost interest to break up the equanimity of their parents a long time ago. Their dazed souls are searching to feel themselves. To achieve this, everything is possible for the three children coming from rich families. They stage pain and degradation and they attack the steril peace of their parents with vicious, hypocritical plays. Janine pret... Leer todo",16,Always Crashing in the Same Car,tt0312345
3705,7.5,No tiene datos,David Ottenhouse,David Ottenhouse,"A photographer remembers that special summer that he spent with his somewhat older cousin, the feelings that were awakened, and the unexpected turn of events behind his ""best"" photo.",28,Late Summer,tt0312269
3706,6.8,No tiene datos,Koert Davidse,Koert Davidse,No tiene argumento,7,De val,tt0313746
3707,5.8,78,Dave Christiano,Dave Christiano,A Christian man stops at a diner late one night and is harassed by three factory workers. This movie presents a strong Christian message about life and eternity.,33,Late One Night,tt0312898
3708,6.6,No tiene datos,Philip Rogan,Philip Rogan,No tiene datos,No tiene datos,Life in the Middle,tt0312907
3709,5.8,No tiene datos,Max Knies,Michael Andres,A young man's search for understanding leads to abduction and tragedy.,37,Kidschool,tt0312870
3710,5.9,No tiene datos,Anna Dudley,Anna Dudley,No tiene datos,12,Special Day,tt0313640
3711,8.5,No tiene datos,Zac Stanford,Zac Stanford,"Teenager Beth becomes pregnant after some back-seat groping with David. He's about to enter the Army, so they keep the pregnancy hidden until the last minute, then go to his father's house, where things go wrong.",19,Marked,tt0313398
3712,No tiene datos,No tiene datos,Eric Gunawan,No tiene datos,No tiene datos,12,Saat menyatakan cinta,tt0314601
3713,7.3,No tiene datos,Marko Sanginetto,Jack Daniels,No tiene argumento,22,Moonshine,tt0316276
3714,6.8,80,Robin Walters,Brett Ihaka,"At a windy, abandoned province station a man is waiting for a train. But something seems to be wrong; wasn't that a naked person running by? The man begins to examine the area; the tension rises up to the point, where another passenger arrives on the platform.",4,The Platform,tt0317990
3715,8.3,No tiene datos,Kenneth Lui,Kenneth Lui,"Once upon a time, Little Bo Peep lost her sheep and was forced into early retirement. She blamed The Wolf for the slaughter of her sheep and was never allowed to tend sheep ever again. After that traumatic event, Bo Peep eventually grew up and became the best public defense lawyer in the land. Now she faces the most difficult case of her entire career: defending The W... Leer todo",34,Falsehood,tt0317473
3716,6.1,No tiene datos,Bruno Collet,No tiene datos,No tiene datos,No tiene datos,Le dos au mur,tt0317372
3717,No tiene datos,No tiene datos,John Soltys,Lance HenriksenRick IrvinKam,No tiene datos,No tiene datos,Demons on Canvas,tt0317339
3718,8.1,No tiene datos,Julian Moss,Julian Moss,No tiene datos,15,The Guest of Honor,tt0317608
3719,7.4,No tiene datos,Gabriel Le Bomin,Gabriel Le Bomin,"When the Big war started, the 2nd of August 1914, Louis is one of those first mobilized. He has to leave Marie and his village in Corsica for the plains of the Marne where the fights rage. On the front, he is a stretcher-bearer and crosses the battlefield, at night, in search of the wounded. One day, while the trench is sorely lacking water, he is chosen to go to a we... Leer todo",19,Le puits,tt0319919
3720,No tiene datos,No tiene datos,Ambika Samarthya,Ambika SamarthyaBasia Winograd,No tiene datos,16,Theen,tt0324225
3721,4.8,No tiene datos,Ravi Kumar,Amy PhillipsAnnette BadlandJohn Boswall,No tiene datos,12,My Other Wheelchair Is a Porsche,tt0327054
3722,7.3,No tiene datos,Shayna Fox,Phyllis McCormack,No tiene datos,7,On Growing Older,tt0326617
3723,6.5,No tiene datos,Georges Schwizgebel,No tiene datos,"A modern Cinderella short story portrayed among doves, whirl and clouds.",7,La jeune fille et les nuages,tt0325653
3724,7.2,No tiene datos,Danny O'Dwyer,Danny O'Dwyer,No tiene datos,No tiene datos,Fairytale,tt0330272
3725,6.0,No tiene datos,Brad Peyton,Brad Peyton,No tiene datos,16,Full,tt0330308
3726,No tiene datos,No tiene datos,Morten Hartz Kaplers,Morten Hartz Kaplers,No tiene datos,9,"Gem et smil, Katrine",tt0330319
3727,No tiene datos,No tiene datos,Frédéric Tourneur,Réginald HugueninAnne KreisPhilippe du Janerand,No tiene datos,10,Ministère de la peur,tt0330639
3728,7.1,No tiene datos,Janice Pierre,Laura van Dijk,No tiene datos,24,Paradiso,tt0330744
3729,No tiene datos,No tiene datos,Jon Sen,Jon Sen,No tiene datos,29,The Love Doctor,tt0330581
3730,8.8,No tiene datos,José Pepe Bojórquez,Jason Fischman,"Francis Crow is diagnosed with a deadly disease contracted from the woman he loves. Now dead. His only hope is a powerful experimental drug whose side-effect is a maddening dementia. In this alternate state, life, memory, dreams, and terrifying hallucinations mix in an emotional fury.",12,Virus Man,tt0332489
3731,No tiene datos,No tiene datos,Nestor Pérez Vidal,Omar FanucciMarcela JoveJuan Pensado,No tiene datos,29,Viorica,tt0334627
3732,No tiene datos,No tiene datos,Alberto Ruiz Rojo,Alberto Ruiz Rojo,No tiene datos,7,Atrapada en un blues,tt0335922
3733,8.2,No tiene datos,Monica Baxevani,Monica Baxevani,"A brilliant high school girl decides to take matters into her own hands, live out her most romantic fantasies, and find her purpose in life. In a cruel, dog-eat-dog world, can an old muslin dress inspire hope?",34,To foustani,tt0336458
3734,No tiene datos,No tiene datos,Manel Martínez,Javier AlonsoJuantxo GrafullaManel Martínez,No tiene datos,15,Con dos cojones,tt0336195
3735,7.8,No tiene datos,Stephen Geoffreys,Stephen Geoffreys,No tiene datos,No tiene datos,Adventures in Paradise,tt0334889
3736,No tiene datos,No tiene datos,David Blanco,David Blanco,"Year 2333. The third world war has come to an end. Borsh, an Arab officer of the surrendered army, is kept hostage in a nuclear antibacterial bunker.",19,"Borsh, el refugio",tt0336070
3737,No tiene datos,No tiene datos,Daniel Azancot,Daniel Azancot,No tiene datos,13,Aliento,tt0335846
3738,6.5,No tiene datos,Marc Vigil,"Manuel Valdés, Marc Vigil",At 30 Amelia thinks that time is only an excuse for putting off the arrival of a fate which she has been warned about by fortune tellers and horoscopes.,15,"Amor, dinero y salud, por este orden",tt0335871
3739,No tiene datos,No tiene datos,Jaume Bayarri,Carmen Juan VerdiaXimo SolanoGretel Stuyck,No tiene datos,12,Bañeras,tt0336006
3740,No tiene datos,No tiene datos,Jared Seide,Jared Seide,No tiene datos,No tiene datos,The Big Suitcase,tt0336042
3741,No tiene datos,No tiene datos,Javier Ocaña,Javier Ocaña,No tiene datos,17,El diario de la abuela,tt0336282
3742,6.8,No tiene datos,Elías León Siminiani,Charity Bustamante,No tiene argumento,21,Dos más,tt0336312
3743,No tiene datos,No tiene datos,Pere Saballs i Nadal,Pere Saballs i Nadal,"A young girl is blackmailed by a classmate to steal the degree final exam. This will spark her darkest side, finding peace in revenge and cruelty.",29,Faltes internes,tt0336417
3744,8.2,No tiene datos,Daniel J. Franco,Daniel J. Franco,No tiene datos,18,Hævn (venganza),tt0336539
3745,7.8,No tiene datos,José Luis Acosta,José Luis Acosta,Story of a night bus driver (Roberto Álvarez) and a regular traveler (Anabel Alonso),21,Historia de un búho,tt0336578
3746,6.7,No tiene datos,José Javier Rodríguez Melcon,José Javier Rodríguez Melcon,No tiene argumento,25,El cumpleaños de Carlos,tt0336221
3747,7.2,80,Xuan Acosta,Charly BravoHelena Carrión,No tiene datos,13,Matadero,tt0336823
3748,No tiene datos,No tiene datos,Jesús Solera,Antonio Gómez,No tiene datos,30,Pilar,tt0337018
3749,4.2,No tiene datos,Lino Varela,Lino Varela,No tiene datos,16,Manos,tt0336810
3750,No tiene datos,No tiene datos,Xesc Cabot,"Xesc Cabot, Pep Garrido",No tiene argumento,17,Mater,tt0336825
3751,No tiene datos,No tiene datos,Javier Batanero,No tiene datos,No tiene datos,18,Inocencia,tt0336633
3752,No tiene datos,No tiene datos,Xavier Cantalejo,Rafael AlberichXavier Cantalejo,No tiene datos,7,Pasión sombría,tt0336991
3753,No tiene datos,No tiene datos,Barbara Karpinski,John Cass,No tiene datos,13,Night Trade,tt0336909
3754,No tiene datos,No tiene datos,Miguel G. Bergareche,Sonia BrizMarian CarnicerIsabel Cámara,No tiene datos,11,La noche de mi mal,tt0336920
3755,No tiene datos,No tiene datos,Ángel J. Fernández Mayo,No tiene datos,No tiene datos,18,Toda clase de pieles,tt0337314
3756,1.2,No tiene datos,Ramiro Lapiedra,Pablo LapiedraRamiro LapiedraSandra Serna Vilchez,No tiene datos,11,Santa Agonía,tt0337142
3757,7.7,No tiene datos,María Mercedes Afonso Padrón,María Mercedes Afonso Padrón,No tiene argumento,28,La tierra desde la Luna,tt0337304
3758,6.4,No tiene datos,Sergio Barrejón,Sergio Barrejón,No tiene datos,6,El paraguas,tt0336986
3759,No tiene datos,No tiene datos,David Arribas,David ArribasMiguel Sánchez,No tiene datos,22,La otra vertiente,tt0336967
3760,No tiene datos,No tiene datos,Rafael Rodríguez Tranche,Cristina Higueras,No tiene datos,20,Te llamaré a las cinco,tt0337276
3761,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,17,Versus (lucha),tt0337399
3762,6.7,No tiene datos,Itamar Kubovy,"Anton Chekhov, Itamar Kubovy, Patricia Mc, Guire","A neurotic and overly-presumptuous mother accuses her family's au pair of stealing a cherished heirloom, much to the chagrin of her husband. Stars Frances McDormand (""Fargo"", ""Friends with Money"", ""Almost Famous"").",15,Upheaval,tt0338524
3763,No tiene datos,No tiene datos,Mónica Pérez Capilla,Mónica Pérez Capilla,No tiene datos,20,Ust avam,tt0337380
3764,No tiene datos,No tiene datos,Katrina Parks,AnnieScott Rogers,No tiene datos,No tiene datos,Seeking Felicity,tt0338422
3765,6.6,No tiene datos,Andrea Arnold,Andrea Arnold,"A teenage girl gets ready to go out to meet her boyfriend, despite her mother's loud verbal disapproval of her clothes. She goes out to a deserted area with him and he begins to touch her up and have sex with her, however a dog reveals the true nature of her boyfriend.",10,Dog,tt0340078
3766,No tiene datos,No tiene datos,Daniel Leuthold,"Nina Bernhard, Thomas Douglas, Fabian Krüger",No tiene argumento,16,Roma,tt0339594
3767,No tiene datos,No tiene datos,Alyn Darnay,Andrés AlexisElizabeth Aziza AyoubIrena Bozdoganoska,No tiene datos,29,The Miami Chronicles,tt0338252
3768,6.2,No tiene datos,Richard Ferrando,Richard Ferrando,No tiene datos,10,Carnival,tt0337914
3769,8.5,No tiene datos,Mike Miley,"Valerie Martin, Mike Miley",A nervous housewife loses her mind while her husband is away on business.,18,Surface Calm,tt0338473
3770,5.7,No tiene datos,Soo-Won Lee,Soo-Won Lee,No tiene datos,13,Max and Zoe,tt0339370
3771,No tiene datos,No tiene datos,Delphine Jaquet,Denis LavantFatima AiboutMartin Selze,No tiene datos,13,Affaire Libinski,tt0338696
3772,7.8,No tiene datos,Phil Traill,Phil Traill,No tiene argumento,10,Flipped,tt0339011
3773,No tiene datos,No tiene datos,Giuseppe Cristiano,Giuseppe Cristiano,"Filmed the 12th of september 2001 in NY and New Jersey. J. Crist was on a plane the day before, 2 hours away from New York when everything happened. A journey without comments from LaGuardia airport to New Jersey to describe the emotions of those moments.",4,Driving,tt0342308
3774,7.5,No tiene datos,Karen Hanson,"Karen Hanson, Ian Thompson",No tiene argumento,18,Three Lives of Kate,tt0341617
3775,No tiene datos,No tiene datos,Giuseppe Cristiano,Giuseppe Cristiano,No tiene datos,6,William Blake,tt0343182
3776,4.9,No tiene datos,Camille Vidal-Naquet,Camille Vidal-Naquet,A beautiful and arrogant actor learns a lesson when his double decides that everyone has had enough.,26,Backstage,tt0342083
3777,No tiene datos,No tiene datos,Antonio Herrero,Rubén GarcíaJoan Antoni Martín Piñol,No tiene datos,9,Opción incorrecta,tt0344147
3778,8.3,No tiene datos,Stephanie R.M. Smith,Stephanie R.M. SmithCasey-Leigh Thinnes,No tiene datos,22,Far on Foot,tt0346967
3779,No tiene datos,No tiene datos,Jonathan Wald,Jonathan Wald,No tiene datos,No tiene datos,Lives of the Pharaohs,tt0345580
3780,4.9,No tiene datos,Lino Escalera,Lino Escalera,A detour taken on the way home from work threatens a man's relationship.,27,Espacio 2,tt0345200
3781,No tiene datos,No tiene datos,Stéphanie Murat,Sylvie TestudPhilippe KhorsandMathieu Demy,No tiene datos,9,Ce qui compte pour Mathilde,tt0345022
3782,6.8,No tiene datos,Andrew Lancaster,Brian Carbee,"A middle aged man tries to communicate with his ailing mother, despite her colorful misuse of the English language.",8,In Search of Mike,tt0345430
3783,5.8,No tiene datos,Janne Heinonen,Janne Heinonen,No tiene datos,19,Taivasmatka,tt0348174
3784,7.2,No tiene datos,Mary Louise Stoughton,Mary Louise Stoughton,No tiene datos,26,Katherine,tt0347323
3785,No tiene datos,No tiene datos,Susan Kim,Anita Beckman,No tiene datos,2,Driving Home,tt0350850
3786,No tiene datos,No tiene datos,Carl Kwaku Ford,Carl Kwaku Ford,No tiene datos,No tiene datos,Barnone,tt0352196
3787,No tiene datos,85,Lara Alameddine,Lara Alameddine,No tiene datos,No tiene datos,Make Believe,tt0352555
3788,No tiene datos,No tiene datos,Rosemarie Blank,Rosemarie Blank,No tiene datos,No tiene datos,Now Boarding,tt0353819
3789,7.6,No tiene datos,Vinz Feller,Delissa ReynoldsRolf Strub,No tiene datos,22,Eventually There,tt0353430
3790,No tiene datos,No tiene datos,Jen McGowan,Livia NewmanRoberto RaadJen McGowan,No tiene datos,10,She Never,tt0352835
3791,7.9,No tiene datos,Darlene Lim,Darlene Lim,"A young girl wonders ""How do you know you're different if nobody tells you that you are?""",6,Little Moments,tt0353670
3792,No tiene datos,No tiene datos,Charles Johnston,"Charles Johnston, Fraser Robinson","Jean-Francois, a musical genius from Montreal, gets lost in the big city of Toronto and quickly spirals down into cocaine addicted hell. One day he decides to sell his very last possession for drug money - his beloved cello. Surrendering to the beautiful piano strains he hears from next door, he decides to play a duet with his mysterious neighbor through the wall sepa... Leer todo",16,Tête à tête,tt0354132
3793,5.9,No tiene datos,Matthew J. Pellowski,Matthew J. Pellowski,No tiene datos,No tiene datos,Forsaken,tt0355452
3794,5.0,No tiene datos,Marie Regan,Marie Regan,No tiene datos,13,Traveler,tt0354971
3795,6.6,No tiene datos,Jos Driessen,Martine Nijhoff,No tiene argumento,13,Adriaans plaag,tt0356331
3796,6.8,No tiene datos,Safin Taki,Safin Taki,No tiene datos,17,Ingen återvändo,tt0356738
3797,No tiene datos,No tiene datos,Pedro Caldas,Filipa CastroVictor Gonçalves,No tiene datos,12,Que tenhas tudo o que desejas,tt0357080
3798,4.5,No tiene datos,William Clifton,"William Clifton, Jason Norton","Two co-workers debate the existence of God. One comes from a background of privilege and wealth; the other has a wife, a child, and a mortgage. The debate continues throughout their lunch break, and eventually one must decide where his loyalty lies when a large sum of money gets involved.",13,Satan Eats Lunch,tt0357135
3799,No tiene datos,No tiene datos,Richard Ferrando,Richard Ferrando,No tiene datos,7,Stranger,tt0357205
3800,4.2,100,Alessandro Garilli,Lucrezia Le MoliAngelica TarrachiniLuca Mazzieri,No tiene datos,9,Ossessione,tt0356977
3801,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0358155
3802,No tiene datos,No tiene datos,Xandy Smith,Xandy Smith,"Tobias has guarded the secret of stopping time for years to protect others from its tragic consequences. But now his distant grandson, Toby, determined to live forever, is on the verge of discovering it.",21,Falling for Toby,tt0356598
3803,7.9,No tiene datos,Dave Bergeson,"Dave Bergeson, Stephen Carter","Within the stuffy confines of a hospital waiting room, a man fighting pain and boredom becomes drawn to the plight of a quadriplegic woman and angry with her abusive nurse.",17,Wheels Locked,tt0358760
3804,9.0,No tiene datos,Eric Grush,Eric Grush,No tiene datos,27,Cousin of Sleep,tt0356488
3805,No tiene datos,No tiene datos,Niels Koopman,No tiene datos,A guy goes insane watching tell sell commercials.,No tiene datos,Tell Hell,tt0358200
3806,4.3,No tiene datos,Carolyn Coal,Carolyn Coal,Secrets are revealed after the birthday celebration for a former child star ends in tragedy.,25,Tell Me Who Ruby Was,tt0361044
3807,No tiene datos,No tiene datos,Françoise Higson,Françoise Higson,No tiene datos,10,Man Alone,tt0360774
3808,5.9,No tiene datos,Yen Ooi Chi,Yen Ooi Chi,No tiene datos,3,Fallen Together,tt0359251
3809,No tiene datos,No tiene datos,Arnaud Pendrié,Arnaud Pendrié,No tiene datos,9,Bas les masses,tt0358983
3810,No tiene datos,No tiene datos,James Edwin Barrett,James Edwin Barrett,An emotional glimpse at three lives touched by suicide in three very different ways.,24,Different Places,tt0362550
3811,8.0,No tiene datos,Steve Grothaus,Steve GrothausLonzo Jones,No tiene datos,No tiene datos,Just One More,tt0362794
3812,9.1,No tiene datos,Drew Rist,Gina LaurenzaDrew Rist,No tiene datos,12,Broken Sight,tt0363488
3813,6.9,No tiene datos,Marie Rose,Marie Rose,"On Christmas Eve in 1968 six-year-old army brat Clairee simultaneously learns the hard truth about Santa Claus and the realities of war. Her bullying older brother Mickey informs her that Santa insn't real and that their absent father is actually far away, serving his country in the Vietnam War.",20,Father Xmas,tt0364339
3814,No tiene datos,No tiene datos,Eric Lacroix,Eric Lacroix,No tiene datos,6,Nous ne sommes pas les derniers,tt0363849
3815,No tiene datos,No tiene datos,Asger Thor,Jannik DuePeter JørgensenFrederikke Rasmussen,No tiene datos,No tiene datos,Jens Langkniv,tt0364445
3816,5.6,No tiene datos,Jonathan Gann,Jonathan Gann,"Musings of a self proclaimed cyberslut on the attractions of his ongoing habit of meeting men thru cyberspace from his first ""speedy 1200 baud modem"" to the present day.",9,Cyberslut,tt0363543
3817,No tiene datos,No tiene datos,Barnabás Tóth,Barnabás Tóth,No tiene datos,25,A mi autónk,tt0363812
3818,5.5,No tiene datos,Claudia Alberdi,Maren ChumleyJudson Shannon,No tiene datos,12,Red,tt0363933
3819,No tiene datos,No tiene datos,Steve Salinaro,Steve Salinaro,No tiene argumento,No tiene datos,Shooting Blanks,tt0365750
3820,No tiene datos,No tiene datos,Esben Larsen,Esben Larsen,No tiene datos,6,Alt andet blev pludseligt totalt ligegyldigt,tt0364937
3821,5.2,No tiene datos,Mark Palansky,Mark Palansky,"A creepy house. Every night a dwarf awaits for his beautiful neighbor to return. He will do anything to win the girl of his dreams, including one terrible crime.",13,The Same,tt0365713
3822,6.3,No tiene datos,Aleksi Salmenperä,"Pekko Pesonen, Aleksi Salmenperä",No tiene argumento,33,Onnenpeli 2001,tt0366851
3823,6.1,No tiene datos,Patrick McGuinn,Greg Chandler,"Jamie, a young man in a rural town, becomes fascinated by Norberto, a Spanish exchange student.",7,Soda Pop,tt0367071
3824,8.4,No tiene datos,David Massar,David Massar,"In the aftermath of a car accident, a man meets a woman he believes is his guardian angel.",15,Death's Dream,tt0366348
3825,5.0,No tiene datos,Chris Cragnotti,No tiene datos,No tiene datos,16,The Oarsmen,tt0368094
3826,1.7,No tiene datos,Ken Bogardt,Ken BogardtRobert L. BrodmerkelPamela Costanza,No tiene datos,12,Mary's Grave,tt0368014
3827,6.7,No tiene datos,Cameron Labine,Cameron LabineMatt Sinclair,No tiene datos,10,Room,tt0368225
3828,6.7,No tiene datos,Ilker Canikligil,Ilker Canikligil,"A man thinks the world around him is a simulation, he is determined to crash the system.",13,Simulacra,tt0367045
3829,4.3,No tiene datos,Rie Natalenko,Rie Natalenko,No tiene datos,6,The Last Secret,tt0367954
3830,No tiene datos,94,Carolena Saccone,Ron HansenCarolena Saccone,No tiene datos,15,The Circle,tt0368646
3831,5.6,No tiene datos,Elise Swerhone,Nancy Trites-Botkin,High school students planning a tolerance day at their high school have their values challenged when suspicion grows that two of their leaders are lesbians,24,One of Them,tt0371039
3832,6.3,No tiene datos,Paulo César Fajardo,Paulo César Fajardo,No tiene argumento,12,Outono,tt0373213
3833,No tiene datos,45,Bryan McHenry,Bryan McHenry,No tiene datos,28,David and Goliath,tt0371624
3834,No tiene datos,No tiene datos,Christophe Monier,Christophe Monier,No tiene datos,30,Verte,tt0372596
3835,7.9,No tiene datos,Andrea Janakas,Eric Casaccio,No tiene datos,5,David's Walls,tt0372855
3836,6.2,No tiene datos,Tawfik Abu Wael,No tiene datos,The painfully brutal tale of the sexual awakening of a young Palestinian man as influenced by the his libido and the violence around him. His encounter with an elderly Jewish man in Tel Aviv stirs memories and bring these feelings to a head.,15,Diary of a Male Whore,tt0371633
3837,No tiene datos,No tiene datos,Javier Alonso,Javier Alonso,No tiene datos,15,"Buenas noches, papa",tt0373737
3838,7.9,No tiene datos,Jani Jäderholm,Jani JäderholmSami Hantula,No tiene datos,3,El llamado a balancearse,tt0374138
3839,8.7,No tiene datos,Radik Golovkov,Radik GolovkovAleksandr Vampilov,No tiene datos,38,Zwanzig Minuten mit einem Engel,tt0374356
3840,No tiene datos,No tiene datos,Iván Sánchez,Iván Sánchez,No tiene datos,9,Caja chica,tt0374559
